# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.22360000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.0634          	5.12252765e-03	-2.06381795e-02	2.57607072e-02	4.63988867e-01	2.40322876e-01	2.23665991e-01	8.32844239e-03	-2.31994433e-02	2.56126383e-04	-7.41862857e-21	2.56126383e-04	-2.56126383e-04
0.06342         	5.12279065e-03	-2.06388364e-02	2.57616270e-02	4.64004634e-01	2.40329079e-01	2.23675554e-01	8.32676259e-03	-2.32002317e-02	2.56139533e-04	-7.41443154e-21	2.56139533e-04	-2.56139533e-04
0.06344         	5.12125977e-03	-2.06395368e-02	2.57607965e-02	4.64003333e-01	2.40332603e-01	2.23670730e-01	8.33093633e-03	-2.32001666e-02	2.56062989e-04	-7.41782951e-21	2.56062989e-04	-2.56062989e-04
0.06346         	5.12140147e-03	-2.06402191e-02	2.57616206e-02	4.64018397e-01	2.40338553e-01	2.23679844e-01	8.32935475e-03	-2.32009199e-02	2.56070073e-04	-7.41360055e-21	2.56070073e-04	-2.56070073e-04
0.06348         	5.11981792e-03	-2.06408789e-02	2.57606968e-02	4.64015756e-01	2.40341950e-01	2.23673807e-01	8.33407164e-03	-2.32007878e-02	2.55990896e-04	-7.41797611e-21	2.55990896e-04	-2.55990896e-04
0.0635          	5.11995222e-03	-2.06415190e-02	2.57614712e-02	4.64029902e-01	2.40347744e-01	2.23682158e-01	8.33279287e-03	-2.32014951e-02	2.55997611e-04	-7.41382881e-21	2.55997611e-04	-2.55997611e-04
0.06352         	5.11852918e-03	-2.06420759e-02	2.57606051e-02	4.64026810e-01	2.40351028e-01	2.23675783e-01	8.33762243e-03	-2.32013405e-02	2.55926459e-04	-7.41910321e-21	2.55926459e-04	-2.55926459e-04
0.06354         	5.11883958e-03	-2.06426207e-02	2.57614603e-02	4.64040811e-01	2.40356698e-01	2.23684112e-01	8.33629320e-03	-2.32020405e-02	2.55941979e-04	-7.41491698e-21	2.55941979e-04	-2.55941979e-04
0.06356         	5.11745030e-03	-2.06431461e-02	2.57605964e-02	4.64037425e-01	2.40359754e-01	2.23677671e-01	8.34104136e-03	-2.32018713e-02	2.55872515e-04	-7.41918271e-21	2.55872515e-04	-2.55872515e-04
0.06358         	5.11768702e-03	-2.06437115e-02	2.57613985e-02	4.64051099e-01	2.40365131e-01	2.23685968e-01	8.33958173e-03	-2.32025550e-02	2.55884351e-04	-7.41400473e-21	2.55884351e-04	-2.55884351e-04
0.0636          	5.11621424e-03	-2.06442503e-02	2.57604646e-02	4.64047149e-01	2.40367996e-01	2.23679152e-01	8.34442206e-03	-2.32023574e-02	2.55810712e-04	-7.41832361e-21	2.55810712e-04	-2.55810712e-04
0.06362         	5.11645467e-03	-2.06447679e-02	2.57612226e-02	4.64059905e-01	2.40373291e-01	2.23686614e-01	8.34333837e-03	-2.32029952e-02	2.55822734e-04	-7.41416743e-21	2.55822734e-04	-2.55822734e-04
0.06364         	5.11513547e-03	-2.06452010e-02	2.57603365e-02	4.64055375e-01	2.40376064e-01	2.23679311e-01	8.34837633e-03	-2.32027688e-02	2.55756774e-04	-7.41948848e-21	2.55756774e-04	-2.55756774e-04
0.06366         	5.11555311e-03	-2.06456182e-02	2.57611713e-02	4.64067896e-01	2.40381232e-01	2.23686664e-01	8.34728404e-03	-2.32033948e-02	2.55777656e-04	-7.41530740e-21	2.55777656e-04	-2.55777656e-04
0.06368         	5.11427573e-03	-2.06460142e-02	2.57602899e-02	4.64063041e-01	2.40383809e-01	2.23679232e-01	8.35228894e-03	-2.32031520e-02	2.55713787e-04	-7.41958598e-21	2.55713787e-04	-2.55713787e-04
0.0637          	5.11464003e-03	-2.06464456e-02	2.57610857e-02	4.64075313e-01	2.40388733e-01	2.23686580e-01	8.35107610e-03	-2.32037657e-02	2.55732002e-04	-7.41438748e-21	2.55732002e-04	-2.55732002e-04
0.06372         	5.11330747e-03	-2.06468503e-02	2.57601578e-02	4.64070081e-01	2.40391157e-01	2.23678923e-01	8.35611704e-03	-2.32035040e-02	2.55665373e-04	-7.41872774e-21	2.55665373e-04	-2.55665373e-04
0.06374         	5.11369851e-03	-2.06472338e-02	2.57609324e-02	4.64081662e-01	2.40396036e-01	2.23685626e-01	8.35520474e-03	-2.32040831e-02	2.55684925e-04	-7.41459494e-21	2.55684925e-04	-2.55684925e-04
0.06376         	5.11241806e-03	-2.06475910e-02	2.57600091e-02	4.64076001e-01	2.40398373e-01	2.23677628e-01	8.36037275e-03	-2.32038000e-02	2.55620903e-04	-7.41900499e-21	2.55620903e-04	-2.55620903e-04
0.06378         	5.11298778e-03	-2.06478732e-02	2.57608609e-02	4.64087341e-01	2.40403185e-01	2.23684156e-01	8.35951429e-03	-2.32043670e-02	2.55649389e-04	-7.41584196e-21	2.55649389e-04	-2.55649389e-04
0.0638          	5.11188911e-03	-2.06481376e-02	2.57600267e-02	4.64081642e-01	2.40405447e-01	2.23676195e-01	8.36462586e-03	-2.32040821e-02	2.55594456e-04	-7.42019663e-21	2.55594456e-04	-2.55594456e-04
0.06382         	5.11251146e-03	-2.06483883e-02	2.57608998e-02	4.64092881e-01	2.40410125e-01	2.23682756e-01	8.36368479e-03	-2.32046440e-02	2.55625573e-04	-7.41594507e-21	2.55625573e-04	-2.55625573e-04
0.06384         	5.11136346e-03	-2.06486776e-02	2.57600411e-02	4.64087187e-01	2.40412251e-01	2.23674936e-01	8.36865763e-03	-2.32043593e-02	2.55568173e-04	-7.41921846e-21	2.55568173e-04	-2.55568173e-04
0.06386         	5.11192138e-03	-2.06489476e-02	2.57608690e-02	4.64098166e-01	2.40416837e-01	2.23681329e-01	8.36775376e-03	-2.32049083e-02	2.55596069e-04	-7.41502672e-21	2.55596069e-04	-2.55596069e-04
0.06388         	5.11079015e-03	-2.06491991e-02	2.57599893e-02	4.64091884e-01	2.40418962e-01	2.23672921e-01	8.37302049e-03	-2.32045942e-02	2.55539507e-04	-7.41945004e-21	2.55539507e-04	-2.55539507e-04
0.0639          	5.11139314e-03	-2.06494352e-02	2.57608284e-02	4.64102636e-01	2.40423550e-01	2.23679086e-01	8.37223177e-03	-2.32051318e-02	2.55569657e-04	-7.41533806e-21	2.55569657e-04	-2.55569657e-04
0.06392         	5.11032197e-03	-2.06496556e-02	2.57599776e-02	4.64096331e-01	2.40425657e-01	2.23670674e-01	8.37749147e-03	-2.32048166e-02	2.55516099e-04	-7.41974720e-21	2.55516099e-04	-2.55516099e-04
0.06394         	5.11108915e-03	-2.06498173e-02	2.57609064e-02	4.64107237e-01	2.40430320e-01	2.23676916e-01	8.37670195e-03	-2.32053618e-02	2.55554457e-04	-7.41662834e-21	2.55554457e-04	-2.55554457e-04
0.06396         	5.11018730e-03	-2.06499675e-02	2.57601548e-02	4.64101222e-01	2.40432450e-01	2.23668773e-01	8.38183858e-03	-2.32050611e-02	2.55509365e-04	-7.42095473e-21	2.55509365e-04	-2.55509365e-04
0.06398         	5.11099647e-03	-2.06501161e-02	2.57611125e-02	4.64112286e-01	2.40437057e-01	2.23675229e-01	8.38091382e-03	-2.32056143e-02	2.55549823e-04	-7.41668402e-21	2.55549823e-04	-2.55549823e-04
0.064           	5.11002619e-03	-2.06503142e-02	2.57603404e-02	4.64106546e-01	2.40439188e-01	2.23667358e-01	8.38591477e-03	-2.32053273e-02	2.55501309e-04	-7.41985044e-21	2.55501309e-04	-2.55501309e-04
0.06402         	5.11074484e-03	-2.06505063e-02	2.57612511e-02	4.64117574e-01	2.40443814e-01	2.23673760e-01	8.38502687e-03	-2.32058787e-02	2.55537242e-04	-7.41563444e-21	2.55537242e-04	-2.55537242e-04
0.06404         	5.10976552e-03	-2.06506916e-02	2.57604571e-02	4.64111487e-01	2.40446033e-01	2.23665454e-01	8.39028957e-03	-2.32055744e-02	2.55488276e-04	-7.42004069e-21	2.55488276e-04	-2.55488276e-04
0.06406         	5.11050712e-03	-2.06508769e-02	2.57613841e-02	4.64122610e-01	2.40450781e-01	2.23671830e-01	8.38947549e-03	-2.32061305e-02	2.55525356e-04	-7.41591666e-21	2.55525356e-04	-2.55525356e-04
0.06408         	5.10956190e-03	-2.06510607e-02	2.57606226e-02	4.64116833e-01	2.40453103e-01	2.23663730e-01	8.39468649e-03	-2.32058417e-02	2.55478095e-04	-7.42031988e-21	2.55478095e-04	-2.55478095e-04
0.0641          	5.11033540e-03	-2.06512486e-02	2.57615840e-02	4.64128326e-01	2.40457958e-01	2.23670368e-01	8.39379492e-03	-2.32064163e-02	2.55516770e-04	-7.41616303e-21	2.55516770e-04	-2.55516770e-04
0.06412         	5.10952081e-03	-2.06513945e-02	2.57609153e-02	4.64123099e-01	2.40460483e-01	2.23662616e-01	8.39893356e-03	-2.32061549e-02	2.55476040e-04	-7.42164782e-21	2.55476040e-04	-2.55476040e-04
0.06414         	5.11042672e-03	-2.06515489e-02	2.57619756e-02	4.64135244e-01	2.40465465e-01	2.23669779e-01	8.39784274e-03	-2.32067622e-02	2.55521336e-04	-7.41741070e-21	2.55521336e-04	-2.55521336e-04
0.06416         	5.10962400e-03	-2.06517118e-02	2.57613358e-02	4.64130475e-01	2.40468012e-01	2.23662463e-01	8.40277490e-03	-2.32065238e-02	2.55481200e-04	-7.42168164e-21	2.55481200e-04	-2.55481200e-04
0.06418         	5.11049558e-03	-2.06518935e-02	2.57623890e-02	4.64142825e-01	2.40473116e-01	2.23669709e-01	8.40170345e-03	-2.32071412e-02	2.55524779e-04	-7.41742549e-21	2.55524779e-04	-2.55524779e-04
0.0642          	5.10965207e-03	-2.06520917e-02	2.57617438e-02	4.64138355e-01	2.40475836e-01	2.23662519e-01	8.40665862e-03	-2.32069178e-02	2.55482604e-04	-7.42174122e-21	2.55482604e-04	-2.55482604e-04
0.06422         	5.11045190e-03	-2.06523611e-02	2.57628130e-02	4.64151741e-01	2.40481100e-01	2.23670641e-01	8.40522960e-03	-2.32075870e-02	2.55522595e-04	-7.41626207e-21	2.55522595e-04	-2.55522595e-04
0.06424         	5.10954487e-03	-2.06526367e-02	2.57621816e-02	4.64148182e-01	2.40483955e-01	2.23664227e-01	8.40986391e-03	-2.32074091e-02	2.55477244e-04	-7.42064517e-21	2.55477244e-04	-2.55477244e-04
0.06426         	5.11034034e-03	-2.06529266e-02	2.57632670e-02	4.64161936e-01	2.40489399e-01	2.23672537e-01	8.40843118e-03	-2.32080968e-02	2.55517017e-04	-7.41654409e-21	2.55517017e-04	-2.55517017e-04
0.06428         	5.10943772e-03	-2.06532303e-02	2.57626680e-02	4.64158982e-01	2.40492465e-01	2.23666518e-01	8.41297336e-03	-2.32079491e-02	2.55471886e-04	-7.42100344e-21	2.55471886e-04	-2.55471886e-04
0.0643          	5.11023648e-03	-2.06535537e-02	2.57637902e-02	4.64173439e-01	2.40498093e-01	2.23675346e-01	8.41137324e-03	-2.32086719e-02	2.55511824e-04	-7.41690261e-21	2.55511824e-04	-2.55511824e-04
0.06432         	5.10933424e-03	-2.06538954e-02	2.57632297e-02	4.64171251e-01	2.40501343e-01	2.23669908e-01	8.41571734e-03	-2.32085626e-02	2.55466712e-04	-7.42133326e-21	2.55466712e-04	-2.55466712e-04
0.06434         	5.11014027e-03	-2.06542593e-02	2.57643995e-02	4.64186588e-01	2.40507159e-01	2.23679430e-01	8.41386453e-03	-2.32093294e-02	2.55507014e-04	-7.41720605e-21	2.55507014e-04	-2.55507014e-04
0.06436         	5.10924842e-03	-2.06546425e-02	2.57638910e-02	4.64185335e-01	2.40510591e-01	2.23674744e-01	8.41792373e-03	-2.32092668e-02	2.55462421e-04	-7.42162254e-21	2.55462421e-04	-2.55462421e-04
0.06438         	5.11005648e-03	-2.06550496e-02	2.57651061e-02	4.64201557e-01	2.40516582e-01	2.23684975e-01	8.41580351e-03	-2.32100778e-02	2.55502824e-04	-7.41748581e-21	2.55502824e-04	-2.55502824e-04
0.0644          	5.10915483e-03	-2.06554784e-02	2.57646332e-02	4.64201116e-01	2.40520188e-01	2.23680929e-01	8.41962954e-03	-2.32100558e-02	2.55457742e-04	-7.42189375e-21	2.55457742e-04	-2.55457742e-04
0.06442         	5.10994476e-03	-2.06559331e-02	2.57658779e-02	4.64218110e-01	2.40526352e-01	2.23691758e-01	8.41729726e-03	-2.32109055e-02	2.55497238e-04	-7.41774637e-21	2.55497238e-04	-2.55497238e-04
0.06444         	5.10912264e-03	-2.06563643e-02	2.57654869e-02	4.64218512e-01	2.40530223e-01	2.23688289e-01	8.42096692e-03	-2.32109256e-02	2.55456132e-04	-7.42353564e-21	2.55456132e-04	-2.55456132e-04
0.06446         	5.10999363e-03	-2.06568234e-02	2.57668171e-02	4.64236405e-01	2.40536572e-01	2.23699833e-01	8.41836950e-03	-2.32118203e-02	2.55499682e-04	-7.41929114e-21	2.55499682e-04	-2.55499682e-04
0.06448         	5.10913205e-03	-2.06573106e-02	2.57664427e-02	4.64237533e-01	2.40540496e-01	2.23697036e-01	8.42172992e-03	-2.32118766e-02	2.55456603e-04	-7.42355260e-21	2.55456603e-04	-2.55456603e-04
0.0645          	5.10992017e-03	-2.06578309e-02	2.57677510e-02	4.64255819e-01	2.40546975e-01	2.23708845e-01	8.41906496e-03	-2.32127910e-02	2.55496009e-04	-7.41927729e-21	2.55496009e-04	-2.55496009e-04
0.06452         	5.10897088e-03	-2.06583832e-02	2.57673541e-02	4.64257372e-01	2.40551082e-01	2.23706291e-01	8.42239537e-03	-2.32128686e-02	2.55448544e-04	-7.42357820e-21	2.55448544e-04	-2.55448544e-04
0.06454         	5.10970044e-03	-2.06589670e-02	2.57686675e-02	4.64276345e-01	2.40557739e-01	2.23718605e-01	8.41956682e-03	-2.32138172e-02	2.55485022e-04	-7.41935991e-21	2.55485022e-04	-2.55485022e-04
0.06456         	5.10870697e-03	-2.06595797e-02	2.57682867e-02	4.64278664e-01	2.40562008e-01	2.23716656e-01	8.42267601e-03	-2.32139332e-02	2.55435349e-04	-7.42370854e-21	2.55435349e-04	-2.55435349e-04
0.06458         	5.10939326e-03	-2.06602205e-02	2.57696138e-02	4.64298343e-01	2.40568810e-01	2.23729533e-01	8.41963850e-03	-2.32149171e-02	2.55469663e-04	-7.41952038e-21	2.55469663e-04	-2.55469663e-04
0.0646          	5.10835026e-03	-2.06608877e-02	2.57692380e-02	4.64301257e-01	2.40573211e-01	2.23728046e-01	8.42258296e-03	-2.32150629e-02	2.55417513e-04	-7.42389132e-21	2.55417513e-04	-2.55417513e-04
0.06462         	5.10897912e-03	-2.06615813e-02	2.57705604e-02	4.64321417e-01	2.40580138e-01	2.23741279e-01	8.41942948e-03	-2.32160709e-02	2.55448956e-04	-7.41972343e-21	2.55448956e-04	-2.55448956e-04
0.06464         	5.10787374e-03	-2.06622996e-02	2.57701733e-02	4.64324729e-01	2.40584657e-01	2.23740072e-01	8.42229241e-03	-2.32162365e-02	2.55393687e-04	-7.42411753e-21	2.55393687e-04	-2.55393687e-04
0.06466         	5.10844051e-03	-2.06630425e-02	2.57714830e-02	4.64345256e-01	2.40591696e-01	2.23753560e-01	8.41906837e-03	-2.32172628e-02	2.55422025e-04	-7.41997044e-21	2.55422025e-04	-2.55422025e-04
0.06468         	5.10727461e-03	-2.06638081e-02	2.57710827e-02	4.64348909e-01	2.40596321e-01	2.23752587e-01	8.42186709e-03	-2.32174454e-02	2.55363731e-04	-7.42438419e-21	2.55363731e-04	-2.55363731e-04
0.0647          	5.10778190e-03	-2.06645960e-02	2.57723779e-02	4.64369739e-01	2.40603456e-01	2.23766283e-01	8.41858678e-03	-2.32184870e-02	2.55389095e-04	-7.42025420e-21	2.55389095e-04	-2.55389095e-04
0.06472         	5.10655722e-03	-2.06654041e-02	2.57719613e-02	4.64373655e-01	2.40608166e-01	2.23765489e-01	8.42133878e-03	-2.32186827e-02	2.55327861e-04	-7.42468219e-21	2.55327861e-04	-2.55327861e-04
0.06474         	5.10700463e-03	-2.06662317e-02	2.57732364e-02	4.64394681e-01	2.40615368e-01	2.23779313e-01	8.41802765e-03	-2.32197341e-02	2.55350232e-04	-7.42056267e-21	2.55350232e-04	-2.55350232e-04
0.06476         	5.10571896e-03	-2.06670767e-02	2.57727957e-02	4.64398724e-01	2.40620128e-01	2.23778596e-01	8.42076558e-03	-2.32199362e-02	2.55285948e-04	-7.42499860e-21	2.55285948e-04	-2.55285948e-04
0.06478         	5.10610430e-03	-2.06679381e-02	2.57740424e-02	4.64419806e-01	2.40627359e-01	2.23792447e-01	8.41745621e-03	-2.32209903e-02	2.55305215e-04	-7.42088320e-21	2.55305215e-04	-2.55305215e-04
0.0648          	5.10475665e-03	-2.06688139e-02	2.57735706e-02	4.64423845e-01	2.40632132e-01	2.23791713e-01	8.42020907e-03	-2.32211923e-02	2.55237833e-04	-7.42531984e-21	2.55237833e-04	-2.55237833e-04
0.06482         	5.10507987e-03	-2.06697030e-02	2.57747828e-02	4.64444858e-01	2.40639359e-01	2.23805499e-01	8.41693027e-03	-2.32222429e-02	2.55253993e-04	-7.42120235e-21	2.55253993e-04	-2.55253993e-04
0.06484         	5.10367179e-03	-2.06706035e-02	2.57742753e-02	4.64448788e-01	2.40644118e-01	2.23804670e-01	8.41972424e-03	-2.32224394e-02	2.55183590e-04	-7.42563433e-21	2.55183590e-04	-2.55183590e-04
0.06486         	5.10393701e-03	-2.06715145e-02	2.57754515e-02	4.64469659e-01	2.40651325e-01	2.23818335e-01	8.41649506e-03	-2.32234830e-02	2.55196851e-04	-7.42150896e-21	2.55196851e-04	-2.55196851e-04
0.06488         	5.10247405e-03	-2.06724343e-02	2.57749084e-02	4.64473427e-01	2.40656059e-01	2.23817368e-01	8.41934548e-03	-2.32236714e-02	2.55123703e-04	-7.42593091e-21	2.55123703e-04	-2.55123703e-04
0.0649          	5.10268648e-03	-2.06733620e-02	2.57760485e-02	4.64494104e-01	2.40663235e-01	2.23830869e-01	8.41618321e-03	-2.32247052e-02	2.55134324e-04	-7.42179315e-21	2.55134324e-04	-2.55134324e-04
0.06492         	5.10117213e-03	-2.06742957e-02	2.57754679e-02	4.64497636e-01	2.40667932e-01	2.23829704e-01	8.41911390e-03	-2.32248818e-02	2.55058606e-04	-7.42620187e-21	2.55058606e-04	-2.55058606e-04
0.06494         	5.10133317e-03	-2.06752342e-02	2.57765674e-02	4.64518015e-01	2.40675058e-01	2.23842957e-01	8.41605022e-03	-2.32259008e-02	2.55066658e-04	-7.42204932e-21	2.55066658e-04	-2.55066658e-04
0.06496         	5.09976694e-03	-2.06761755e-02	2.57759425e-02	4.64521180e-01	2.40679690e-01	2.23841490e-01	8.41909985e-03	-2.32260590e-02	2.54988347e-04	-7.42644384e-21	2.54988347e-04	-2.54988347e-04
0.06498         	5.09987496e-03	-2.06771181e-02	2.57769931e-02	4.64541112e-01	2.40686734e-01	2.23854378e-01	8.41617780e-03	-2.32270556e-02	2.54993748e-04	-7.42227731e-21	2.54993748e-04	-2.54993748e-04
0.065           	5.09825536e-03	-2.06780603e-02	2.57763157e-02	4.64543760e-01	2.40691269e-01	2.23852491e-01	8.41938872e-03	-2.32271880e-02	2.54912768e-04	-7.42665950e-21	2.54912768e-04	-2.54912768e-04
0.06502         	5.09830967e-03	-2.06790005e-02	2.57773102e-02	4.64563107e-01	2.40698200e-01	2.23864906e-01	8.41664712e-03	-2.32281553e-02	2.54915483e-04	-7.42248199e-21	2.54915483e-04	-2.54915483e-04
0.06504         	5.09663743e-03	-2.06799373e-02	2.57765747e-02	4.64565120e-01	2.40702612e-01	2.23862508e-01	8.42005166e-03	-2.32282560e-02	2.54831872e-04	-7.42685549e-21	2.54831872e-04	-2.54831872e-04
0.06506         	5.09664031e-03	-2.06808691e-02	2.57775094e-02	4.64583786e-01	2.40709408e-01	2.23874378e-01	8.41751526e-03	-2.32291893e-02	2.54832015e-04	-7.42267087e-21	2.54832015e-04	-2.54832015e-04
0.06508         	5.09491887e-03	-2.06817950e-02	2.57767139e-02	4.64585090e-01	2.40713676e-01	2.23871414e-01	8.42113128e-03	-2.32292545e-02	2.54745943e-04	-7.42703998e-21	2.54745943e-04	-2.54745943e-04
0.0651          	5.09487461e-03	-2.06827135e-02	2.57775881e-02	4.64603016e-01	2.40720320e-01	2.23882696e-01	8.41881163e-03	-2.32301508e-02	2.54743730e-04	-7.42285225e-21	2.54743730e-04	-2.54743730e-04
0.06512         	5.09310881e-03	-2.06836239e-02	2.57767327e-02	4.64603566e-01	2.40724428e-01	2.23879137e-01	8.42264546e-03	-2.32301783e-02	2.54655441e-04	-7.42722060e-21	2.54655441e-04	-2.54655441e-04
0.06514         	5.09302248e-03	-2.06845247e-02	2.57775472e-02	4.64620718e-01	2.40730904e-01	2.23889814e-01	8.42054501e-03	-2.32310359e-02	2.54651124e-04	-7.42303316e-21	2.54651124e-04	-2.54651124e-04
0.06516         	5.09121760e-03	-2.06854157e-02	2.57766333e-02	4.64620489e-01	2.40734840e-01	2.23885649e-01	8.42459529e-03	-2.32310245e-02	2.54560880e-04	-7.42740312e-21	2.54560880e-04	-2.54560880e-04
0.06518         	5.09109451e-03	-2.06862954e-02	2.57773899e-02	4.64636853e-01	2.40741136e-01	2.23895717e-01	8.42270973e-03	-2.32318426e-02	2.54554726e-04	-7.42321739e-21	2.54554726e-04	-2.54554726e-04
0.0652          	5.08925574e-03	-2.06871640e-02	2.57764197e-02	4.64635837e-01	2.40744889e-01	2.23890948e-01	8.42697009e-03	-2.32317919e-02	2.54462787e-04	-7.42758965e-21	2.54462787e-04	-2.54462787e-04
0.06522         	5.08910117e-03	-2.06880200e-02	2.57771212e-02	4.64651412e-01	2.40750997e-01	2.23900415e-01	8.42529077e-03	-2.32325706e-02	2.54455058e-04	-7.42340511e-21	2.54455058e-04	-2.54455058e-04
0.06524         	5.08723358e-03	-2.06888640e-02	2.57760976e-02	4.64649616e-01	2.40754560e-01	2.23895056e-01	8.42975181e-03	-2.32324808e-02	2.54361679e-04	-7.42777940e-21	2.54361679e-04	-2.54361679e-04
0.06526         	5.08705259e-03	-2.06896945e-02	2.57767471e-02	4.64664416e-01	2.40760476e-01	2.23903940e-01	8.42826814e-03	-2.32332208e-02	2.54352630e-04	-7.42359529e-21	2.54352630e-04	-2.54352630e-04
0.06528         	5.08516104e-03	-2.06905124e-02	2.57756734e-02	4.64661858e-01	2.40763848e-01	2.23898010e-01	8.43291903e-03	-2.32330929e-02	2.54258052e-04	-7.42797114e-21	2.54258052e-04	-2.54258052e-04
0.0653          	5.08495844e-03	-2.06913162e-02	2.57762747e-02	4.64675909e-01	2.40769574e-01	2.23906335e-01	8.43161957e-03	-2.32337955e-02	2.54247922e-04	-7.42378702e-21	2.54247922e-04	-2.54247922e-04
0.06532         	5.08304762e-03	-2.06921073e-02	2.57751549e-02	4.64672622e-01	2.40772760e-01	2.23899862e-01	8.43644852e-03	-2.32336311e-02	2.54152381e-04	-7.42816409e-21	2.54152381e-04	-2.54152381e-04
0.06534         	5.08282789e-03	-2.06928841e-02	2.57757120e-02	4.64685962e-01	2.40778303e-01	2.23907659e-01	8.43532167e-03	-2.32342981e-02	2.54141395e-04	-7.42398019e-21	2.54141395e-04	-2.54141395e-04
0.06536         	5.08090233e-03	-2.06936484e-02	2.57745507e-02	4.64681991e-01	2.40781312e-01	2.23900679e-01	8.44031635e-03	-2.32340996e-02	2.54045117e-04	-7.42835850e-21	2.54045117e-04	-2.54045117e-04
0.06538         	5.08066970e-03	-2.06943986e-02	2.57750683e-02	4.64694669e-01	2.40786685e-01	2.23907985e-01	8.43934999e-03	-2.32347335e-02	2.54033485e-04	-7.42417572e-21	2.54033485e-04	-2.54033485e-04
0.0654          	5.07873376e-03	-2.06951368e-02	2.57738706e-02	4.64690074e-01	2.40789534e-01	2.23900540e-01	8.44449675e-03	-2.32345037e-02	2.53936688e-04	-7.42855580e-21	2.53936688e-04	-2.53936688e-04
0.06542         	5.07849281e-03	-2.06958615e-02	2.57743543e-02	4.64702157e-01	2.40794754e-01	2.23907403e-01	8.44367553e-03	-2.32351079e-02	2.53924640e-04	-7.42437488e-21	2.53924640e-04	-2.53924640e-04
0.06544         	5.07655149e-03	-2.06965748e-02	2.57731263e-02	4.64697012e-01	2.40797463e-01	2.23899549e-01	8.44895664e-03	-2.32348506e-02	2.53827575e-04	-7.42875774e-21	2.53827575e-04	-2.53827575e-04
0.06546         	5.07630794e-03	-2.06972752e-02	2.57735832e-02	4.64708584e-01	2.40802551e-01	2.23906033e-01	8.44825943e-03	-2.32354292e-02	2.53815397e-04	-7.42457949e-21	2.53815397e-04	-2.53815397e-04
0.06548         	5.07436751e-03	-2.06979653e-02	2.57723328e-02	4.64702981e-01	2.40805141e-01	2.23897839e-01	8.45365087e-03	-2.32351490e-02	2.53718375e-04	-7.42896671e-21	2.53718375e-04	-2.53718375e-04
0.0655          	5.07412834e-03	-2.06986431e-02	2.57727714e-02	4.64714145e-01	2.40810122e-01	2.23904023e-01	8.45304963e-03	-2.32357073e-02	2.53706417e-04	-7.42479254e-21	2.53706417e-04	-2.53706417e-04
0.06552         	5.07219624e-03	-2.06993117e-02	2.57715079e-02	4.64708197e-01	2.40812618e-01	2.23895579e-01	8.45851979e-03	-2.32354098e-02	2.53609812e-04	-7.42918600e-21	2.53609812e-04	-2.53609812e-04
0.06554         	5.07196940e-03	-2.06999692e-02	2.57719386e-02	4.64719077e-01	2.40817517e-01	2.23901560e-01	8.45797854e-03	-2.32359539e-02	2.53598470e-04	-7.42501726e-21	2.53598470e-04	-2.53598470e-04
0.06556         	5.07005383e-03	-2.07006188e-02	2.57706727e-02	4.64712915e-01	2.40819945e-01	2.23892970e-01	8.46348745e-03	-2.32356458e-02	2.53502691e-04	-7.42941823e-21	2.53502691e-04	-2.53502691e-04
0.06558         	5.06984767e-03	-2.07012587e-02	2.57711064e-02	4.64723651e-01	2.40824788e-01	2.23898863e-01	8.46296237e-03	-2.32361825e-02	2.53492384e-04	-7.42525589e-21	2.53492384e-04	-2.53492384e-04
0.0656          	5.06795716e-03	-2.07018924e-02	2.57698496e-02	4.64717420e-01	2.40827173e-01	2.23890248e-01	8.46846239e-03	-2.32358710e-02	2.53397858e-04	-7.42966482e-21	2.53397858e-04	-2.53397858e-04
0.06562         	5.06778021e-03	-2.07025179e-02	2.57702981e-02	4.64728159e-01	2.40831983e-01	2.23896176e-01	8.46790320e-03	-2.32364080e-02	2.53389011e-04	-7.42550926e-21	2.53389011e-04	-2.53389011e-04
0.06564         	5.06592320e-03	-2.07031390e-02	2.57690622e-02	4.64722012e-01	2.40834348e-01	2.23887665e-01	8.47334153e-03	-2.32361006e-02	2.53296160e-04	-7.42992602e-21	2.53296160e-04	-2.53296160e-04
0.06566         	5.06578357e-03	-2.07037535e-02	2.57695371e-02	4.64732905e-01	2.40839147e-01	2.23893759e-01	8.47269387e-03	-2.32366453e-02	2.53289178e-04	-7.42577693e-21	2.53289178e-04	-2.53289178e-04
0.06568         	5.06396773e-03	-2.07043657e-02	2.57683334e-02	4.64726990e-01	2.40841511e-01	2.23885480e-01	8.47801537e-03	-2.32363495e-02	2.53198387e-04	-7.43020130e-21	2.53198387e-04	-2.53198387e-04
