# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.22360000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.00026         	1.98874966e-01	8.59694304e-02	1.12905536e-01	2.69361053e-01	7.41280171e-02	1.95233036e-01	-6.05525095e-02	-1.34680527e-02	9.94374831e-03	4.14906234e-22	9.94374831e-03	-9.94374831e-03
0.00028         	1.97754330e-01	8.54223663e-02	1.12331964e-01	2.69095977e-01	7.41032798e-02	1.94992697e-01	-6.04447086e-02	-1.34547988e-02	9.88771651e-03	4.17620091e-22	9.88771651e-03	-9.88771651e-03
0.0003          	1.96621335e-01	8.48693931e-02	1.11751942e-01	2.68825485e-01	7.40689624e-02	1.94756523e-01	-6.03437802e-02	-1.34412743e-02	9.83106673e-03	4.20236733e-22	9.83106673e-03	-9.83106673e-03
0.00032         	1.95480942e-01	8.43126249e-02	1.11168317e-01	2.68556926e-01	7.40306200e-02	1.94526306e-01	-6.02478431e-02	-1.34278463e-02	9.77404712e-03	4.21894997e-22	9.77404712e-03	-9.77404712e-03
0.00034         	1.94335846e-01	8.37532895e-02	1.10582556e-01	2.68292670e-01	7.39915424e-02	1.94301127e-01	-6.01547924e-02	-1.34146335e-02	9.71679229e-03	4.22740797e-22	9.71679229e-03	-9.71679229e-03
0.00036         	1.93192219e-01	8.31942705e-02	1.09997949e-01	2.68036781e-01	7.39527217e-02	1.94084060e-01	-6.00656690e-02	-1.34018391e-02	9.65961096e-03	4.23357265e-22	9.65961096e-03	-9.65961096e-03
0.00038         	1.92062876e-01	8.26424799e-02	1.09420396e-01	2.67779164e-01	7.39111043e-02	1.93868060e-01	-5.99784777e-02	-1.33889582e-02	9.60314381e-03	4.24218364e-22	9.60314381e-03	-9.60314381e-03
0.0004          	1.90962076e-01	8.21057167e-02	1.08856359e-01	2.67506421e-01	7.38652631e-02	1.93641158e-01	-5.98879476e-02	-1.33753211e-02	9.54810378e-03	4.25264954e-22	9.54810378e-03	-9.54810378e-03
0.00042         	1.89889585e-01	8.15845212e-02	1.08305064e-01	2.67205426e-01	7.38156017e-02	1.93389825e-01	-5.97871116e-02	-1.33602713e-02	9.49447925e-03	4.27793991e-22	9.49447925e-03	-9.49447925e-03
0.00044         	1.88840461e-01	8.10765872e-02	1.07763874e-01	2.66872867e-01	7.37601973e-02	1.93112670e-01	-5.96762362e-02	-1.33436433e-02	9.44202306e-03	4.31042127e-22	9.44202306e-03	-9.44202306e-03
0.00046         	1.87806835e-01	8.05772349e-02	1.07229600e-01	2.66523647e-01	7.36987131e-02	1.92824934e-01	-5.95631106e-02	-1.33261824e-02	9.39034173e-03	4.34135099e-22	9.39034173e-03	-9.39034173e-03
0.00048         	1.86778050e-01	8.00804923e-02	1.06697558e-01	2.66170658e-01	7.36311168e-02	1.92539542e-01	-5.94542124e-02	-1.33085329e-02	9.33890252e-03	4.36034199e-22	9.33890252e-03	-9.33890252e-03
0.0005          	1.85746894e-01	7.95827055e-02	1.06164188e-01	2.65814830e-01	7.35566868e-02	1.92258143e-01	-5.93507279e-02	-1.32907415e-02	9.28734470e-03	4.37170508e-22	9.28734470e-03	-9.28734470e-03
0.00052         	1.84709670e-01	7.90823130e-02	1.05627357e-01	2.65450437e-01	7.34754874e-02	1.91974949e-01	-5.92497310e-02	-1.32725218e-02	9.23548349e-03	4.37089787e-22	9.23548349e-03	-9.23548349e-03
0.00054         	1.83657380e-01	7.85748436e-02	1.05082536e-01	2.65076928e-01	7.33894951e-02	1.91687433e-01	-5.91489690e-02	-1.32538464e-02	9.18286901e-03	4.36566177e-22	9.18286901e-03	-9.18286901e-03
0.00056         	1.82585453e-01	7.80578126e-02	1.04527641e-01	2.64698281e-01	7.32999483e-02	1.91398333e-01	-5.90491922e-02	-1.32349141e-02	9.12927267e-03	4.33990223e-22	9.12927267e-03	-9.12927267e-03
0.00058         	1.81494529e-01	7.75314519e-02	1.03963077e-01	2.64316252e-01	7.32071228e-02	1.91109129e-01	-5.89510033e-02	-1.32158126e-02	9.07472646e-03	4.30406068e-22	9.07472646e-03	-9.07472646e-03
0.0006          	1.80386022e-01	7.69966166e-02	1.03389405e-01	2.63927887e-01	7.31096264e-02	1.90818261e-01	-5.88543172e-02	-1.31963944e-02	9.01930109e-03	4.25611944e-22	9.01930109e-03	-9.01930109e-03
0.00062         	1.79255982e-01	7.64506711e-02	1.02805311e-01	2.63546402e-01	7.30077215e-02	1.90538681e-01	-5.87654796e-02	-1.31773201e-02	8.96279912e-03	4.20867892e-22	8.96279912e-03	-8.96279912e-03
0.00064         	1.78101984e-01	7.58938348e-02	1.02208150e-01	2.63143147e-01	7.29027230e-02	1.90240424e-01	-5.86688506e-02	-1.31571574e-02	8.90509921e-03	4.16904259e-22	8.90509921e-03	-8.90509921e-03
0.00066         	1.76921051e-01	7.53231422e-02	1.01597909e-01	2.62747666e-01	7.27943545e-02	1.89953311e-01	-5.85794783e-02	-1.31373833e-02	8.84605254e-03	4.11687623e-22	8.84605254e-03	-8.84605254e-03
0.00068         	1.75695614e-01	7.47301708e-02	1.00965443e-01	2.62352720e-01	7.26855664e-02	1.89667154e-01	-5.84907936e-02	-1.31176360e-02	8.78478068e-03	4.08213368e-22	8.78478068e-03	-8.78478068e-03
0.0007          	1.74469614e-01	7.41375956e-02	1.00332018e-01	2.61944224e-01	7.25725021e-02	1.89371722e-01	-5.83996100e-02	-1.30972112e-02	8.72348068e-03	4.04543180e-22	8.72348068e-03	-8.72348068e-03
0.00072         	1.73187885e-01	7.35169096e-02	9.96709753e-02	2.61540656e-01	7.24610607e-02	1.89079596e-01	-5.83092675e-02	-1.30770328e-02	8.65939424e-03	4.01141913e-22	8.65939424e-03	-8.65939424e-03
0.00074         	1.71826289e-01	7.28561686e-02	9.89701208e-02	2.61139522e-01	7.23523078e-02	1.88787215e-01	-5.82174534e-02	-1.30569761e-02	8.59131447e-03	3.97560989e-22	8.59131447e-03	-8.59131447e-03
0.00076         	1.70353521e-01	7.21396457e-02	9.82138757e-02	2.60742300e-01	7.22478505e-02	1.88494450e-01	-5.81232996e-02	-1.30371150e-02	8.51767607e-03	3.94000201e-22	8.51767607e-03	-8.51767607e-03
0.00078         	1.68876634e-01	7.14209646e-02	9.74556690e-02	2.60347045e-01	7.21453617e-02	1.88201683e-01	-5.80281606e-02	-1.30173522e-02	8.44383168e-03	3.90379596e-22	8.44383168e-03	-8.44383168e-03
0.0008          	1.67428359e-01	7.07165443e-02	9.67118150e-02	2.59952707e-01	7.20434195e-02	1.87909288e-01	-5.79329341e-02	-1.29976354e-02	8.37141796e-03	3.86864838e-22	8.37141796e-03	-8.37141796e-03
0.00082         	1.66011748e-01	7.00279607e-02	9.59837870e-02	2.59558264e-01	7.19411476e-02	1.87617116e-01	-5.78379842e-02	-1.29779132e-02	8.30058738e-03	3.83120423e-22	8.30058738e-03	-8.30058738e-03
0.00084         	1.64625569e-01	6.93545673e-02	9.52710017e-02	2.59164344e-01	7.18386235e-02	1.87325721e-01	-5.77435487e-02	-1.29582172e-02	8.23127845e-03	3.79514649e-22	8.23127845e-03	-8.23127845e-03
0.00086         	1.63267136e-01	6.86949820e-02	9.45721536e-02	2.58771716e-01	7.17361542e-02	1.87035561e-01	-5.76497036e-02	-1.29385858e-02	8.16335678e-03	3.75848529e-22	8.16335678e-03	-8.16335678e-03
0.00088         	1.61933763e-01	6.80477687e-02	9.38859941e-02	2.58382254e-01	7.16345966e-02	1.86747657e-01	-5.75565303e-02	-1.29191127e-02	8.09668814e-03	3.71952199e-22	8.09668814e-03	-8.09668814e-03
0.0009          	1.60625893e-01	6.74131134e-02	9.32127795e-02	2.57996661e-01	7.15346877e-02	1.86461973e-01	-5.74636428e-02	-1.28998330e-02	8.03129465e-03	3.68246236e-22	8.03129465e-03	-8.03129465e-03
0.00092         	1.59343171e-01	6.67908051e-02	9.25523656e-02	2.57615605e-01	7.14371274e-02	1.86178478e-01	-5.73706752e-02	-1.28807803e-02	7.96715853e-03	3.64205546e-22	7.96715853e-03	-7.96715853e-03
0.00094         	1.58085499e-01	6.61807328e-02	9.19047657e-02	2.57240329e-01	7.13423934e-02	1.85897936e-01	-5.72777711e-02	-1.28620164e-02	7.90427493e-03	3.60929465e-22	7.90427493e-03	-7.90427493e-03
0.00096         	1.56852668e-01	6.55828688e-02	9.12697994e-02	2.56869306e-01	7.12503297e-02	1.85618976e-01	-5.71843234e-02	-1.28434653e-02	7.84263341e-03	3.57434981e-22	7.84263341e-03	-7.84263341e-03
0.00098         	1.55643920e-01	6.49968489e-02	9.06470714e-02	2.56502225e-01	7.11607250e-02	1.85341500e-01	-5.70903876e-02	-1.28251113e-02	7.78219601e-03	3.54283957e-22	7.78219601e-03	-7.78219601e-03
0.001           	1.54458817e-01	6.44224881e-02	9.00363290e-02	2.56138409e-01	7.10732153e-02	1.85065194e-01	-5.69959894e-02	-1.28069205e-02	7.72294085e-03	3.51288949e-22	7.72294085e-03	-7.72294085e-03
0.00102         	1.53298994e-01	6.38606483e-02	8.94383453e-02	2.55776970e-01	7.09877139e-02	1.84789256e-01	-5.69007711e-02	-1.27888485e-02	7.66494968e-03	3.48738487e-22	7.66494968e-03	-7.66494968e-03
0.00104         	1.52164543e-01	6.33115067e-02	8.88530365e-02	2.55415298e-01	7.09030904e-02	1.84512207e-01	-5.68045585e-02	-1.27707649e-02	7.60822716e-03	3.46033111e-22	7.60822716e-03	-7.60822716e-03
0.00106         	1.51055677e-01	6.27752090e-02	8.82804678e-02	2.55052587e-01	7.08190087e-02	1.84233579e-01	-5.67072849e-02	-1.27526294e-02	7.55278384e-03	3.43673590e-22	7.55278384e-03	-7.55278384e-03
0.00108         	1.49970253e-01	6.22507419e-02	8.77195112e-02	2.54687693e-01	7.07350742e-02	1.83952619e-01	-5.66087724e-02	-1.27343847e-02	7.49851265e-03	3.41390684e-22	7.49851265e-03	-7.49851265e-03
0.0011          	1.48904661e-01	6.17363700e-02	8.71682912e-02	2.54319212e-01	7.06508056e-02	1.83668407e-01	-5.65088005e-02	-1.27159606e-02	7.44523306e-03	3.39294384e-22	7.44523306e-03	-7.44523306e-03
0.00112         	1.47855788e-01	6.12305578e-02	8.66252297e-02	2.53946719e-01	7.05663863e-02	1.83380332e-01	-5.64069730e-02	-1.26973359e-02	7.39278938e-03	3.37515689e-22	7.39278938e-03	-7.39278938e-03
0.00114         	1.46821292e-01	6.07321938e-02	8.60890979e-02	2.53569041e-01	7.04811663e-02	1.83087875e-01	-5.63033543e-02	-1.26784521e-02	7.34106459e-03	3.35686035e-22	7.34106459e-03	-7.34106459e-03
0.00116         	1.45797823e-01	6.02395903e-02	8.55582326e-02	2.53186423e-01	7.03952388e-02	1.82791184e-01	-5.61979727e-02	-1.26593212e-02	7.28989114e-03	3.34163883e-22	7.28989114e-03	-7.28989114e-03
0.00118         	1.44782813e-01	5.97514526e-02	8.50313605e-02	2.52799078e-01	7.03087382e-02	1.82490340e-01	-5.60908009e-02	-1.26399539e-02	7.23914065e-03	3.32519873e-22	7.23914065e-03	-7.23914065e-03
0.0012          	1.43775544e-01	5.92673878e-02	8.45081563e-02	2.52407685e-01	7.02217670e-02	1.82185918e-01	-5.59820756e-02	-1.26203843e-02	7.18877721e-03	3.30971786e-22	7.18877721e-03	-7.18877721e-03
0.00122         	1.42776910e-01	5.87878139e-02	8.39890963e-02	2.52012824e-01	7.01344547e-02	1.81878369e-01	-5.58719573e-02	-1.26006412e-02	7.13884551e-03	3.28924470e-22	7.13884551e-03	-7.13884551e-03
0.00124         	1.41788917e-01	5.83136388e-02	8.34752783e-02	2.51616395e-01	7.00471407e-02	1.81569255e-01	-5.57610569e-02	-1.25808198e-02	7.08944585e-03	3.28089440e-22	7.08944585e-03	-7.08944585e-03
0.00126         	1.40812543e-01	5.78453454e-02	8.29671979e-02	2.51218525e-01	6.99602221e-02	1.81258303e-01	-5.56490404e-02	-1.25609262e-02	7.04062717e-03	3.26530539e-22	7.04062717e-03	-7.04062717e-03
0.00128         	1.39849029e-01	5.73834592e-02	8.24655701e-02	2.50821109e-01	6.98742761e-02	1.80946833e-01	-5.55362783e-02	-1.25410554e-02	6.99245147e-03	3.24901447e-22	6.99245147e-03	-6.99245147e-03
0.0013          	1.38898681e-01	5.69280677e-02	8.19706133e-02	2.50425456e-01	6.97898913e-02	1.80635565e-01	-5.54228367e-02	-1.25212728e-02	6.94493405e-03	3.23234674e-22	6.94493405e-03	-6.94493405e-03
0.00132         	1.37962240e-01	5.64795010e-02	8.14827386e-02	2.50032376e-01	6.97073936e-02	1.80324982e-01	-5.53087944e-02	-1.25016188e-02	6.89811198e-03	3.21517284e-22	6.89811198e-03	-6.89811198e-03
0.00134         	1.37039126e-01	5.60374514e-02	8.10016749e-02	2.49642235e-01	6.96269561e-02	1.80015279e-01	-5.51941613e-02	-1.24821117e-02	6.85195632e-03	3.19785058e-22	6.85195632e-03	-6.85195632e-03
0.00136         	1.36129015e-01	5.56017498e-02	8.05272650e-02	2.49255152e-01	6.95485816e-02	1.79706571e-01	-5.50789945e-02	-1.24627576e-02	6.80645074e-03	3.17868944e-22	6.80645074e-03	-6.80645074e-03
0.00138         	1.35230361e-01	5.51716449e-02	8.00587159e-02	2.48870710e-01	6.94719684e-02	1.79398742e-01	-5.49633866e-02	-1.24435355e-02	6.76151804e-03	3.16083298e-22	6.76151804e-03	-6.76151804e-03
0.0014          	1.34342770e-01	5.47469655e-02	7.95958041e-02	2.48488386e-01	6.93967337e-02	1.79091653e-01	-5.48474595e-02	-1.24244193e-02	6.71713848e-03	3.14349991e-22	6.71713848e-03	-6.71713848e-03
0.00142         	1.33465943e-01	5.43275876e-02	7.91383551e-02	2.48107675e-01	6.93226357e-02	1.78785039e-01	-5.47312017e-02	-1.24053837e-02	6.67329713e-03	3.12409669e-22	6.67329713e-03	-6.67329713e-03
0.00144         	1.32599823e-01	5.39134866e-02	7.86863362e-02	2.47728496e-01	6.92495209e-02	1.78478975e-01	-5.46147270e-02	-1.23864248e-02	6.62999114e-03	3.10458850e-22	6.62999114e-03	-6.62999114e-03
0.00146         	1.31744285e-01	5.35046100e-02	7.82396751e-02	2.47350651e-01	6.91773048e-02	1.78173346e-01	-5.44980208e-02	-1.23675326e-02	6.58721426e-03	3.08650472e-22	6.58721426e-03	-6.58721426e-03
0.00148         	1.30898197e-01	5.31003931e-02	7.77978042e-02	2.46974111e-01	6.91060694e-02	1.77868042e-01	-5.43809861e-02	-1.23487055e-02	6.54490986e-03	3.06894898e-22	6.54490986e-03	-6.54490986e-03
0.0015          	1.30062408e-01	5.27012767e-02	7.73611315e-02	2.46598549e-01	6.90356532e-02	1.77562896e-01	-5.42636212e-02	-1.23299274e-02	6.50312041e-03	3.05010142e-22	6.50312041e-03	-6.50312041e-03
0.00152         	1.29237541e-01	5.23075827e-02	7.69299581e-02	2.46223755e-01	6.89659079e-02	1.77257847e-01	-5.41459694e-02	-1.23111877e-02	6.46187704e-03	3.03045405e-22	6.46187704e-03	-6.46187704e-03
0.00154         	1.28422392e-01	5.19187257e-02	7.65036665e-02	2.45849408e-01	6.88966741e-02	1.76952734e-01	-5.40280297e-02	-1.22924704e-02	6.42111961e-03	3.01246206e-22	6.42111961e-03	-6.42111961e-03
0.00156         	1.27617250e-01	5.15348262e-02	7.60824238e-02	2.45475977e-01	6.88283751e-02	1.76647602e-01	-5.39096132e-02	-1.22737988e-02	6.38086250e-03	2.99284782e-22	6.38086250e-03	-6.38086250e-03
0.00158         	1.26822008e-01	5.11557801e-02	7.56662280e-02	2.45104479e-01	6.87613583e-02	1.76343121e-01	-5.37908812e-02	-1.22552239e-02	6.34110041e-03	2.97716625e-22	6.34110041e-03	-6.34110041e-03
0.0016          	1.26035998e-01	5.07813044e-02	7.52546934e-02	2.44733889e-01	6.86955033e-02	1.76038386e-01	-5.36714415e-02	-1.22366945e-02	6.30179989e-03	2.96160200e-22	6.30179989e-03	-6.30179989e-03
0.00162         	1.25258812e-01	5.04112035e-02	7.48476080e-02	2.44364045e-01	6.86306917e-02	1.75733353e-01	-5.35513309e-02	-1.22182023e-02	6.26294058e-03	2.94391226e-22	6.26294058e-03	-6.26294058e-03
0.00164         	1.24490286e-01	5.00453931e-02	7.44448929e-02	2.43994998e-01	6.85669001e-02	1.75428098e-01	-5.34305989e-02	-1.21997499e-02	6.22451430e-03	2.93014876e-22	6.22451430e-03	-6.22451430e-03
0.00166         	1.23730418e-01	4.96838659e-02	7.40465521e-02	2.43626862e-01	6.85041461e-02	1.75122716e-01	-5.33092848e-02	-1.21813431e-02	6.18652090e-03	2.91626494e-22	6.18652090e-03	-6.18652090e-03
0.00168         	1.22979213e-01	4.93266334e-02	7.36525794e-02	2.43259460e-01	6.84423719e-02	1.74817088e-01	-5.31873582e-02	-1.21629730e-02	6.14896064e-03	2.90351876e-22	6.14896064e-03	-6.14896064e-03
0.0017          	1.22236571e-01	4.89736457e-02	7.32629252e-02	2.42892795e-01	6.83815906e-02	1.74511204e-01	-5.30648069e-02	-1.21446397e-02	6.11182855e-03	2.89411708e-22	6.11182855e-03	-6.11182855e-03
0.00172         	1.21502421e-01	4.86248789e-02	7.28775417e-02	2.42526629e-01	6.83216504e-02	1.74204978e-01	-5.29416640e-02	-1.21263314e-02	6.07512103e-03	2.88439431e-22	6.07512103e-03	-6.07512103e-03
0.00174         	1.20776998e-01	4.82804439e-02	7.24965544e-02	2.42161104e-01	6.82626427e-02	1.73898462e-01	-5.28179095e-02	-1.21080552e-02	6.03884991e-03	2.87848662e-22	6.03884991e-03	-6.03884991e-03
0.00176         	1.20060166e-01	4.79402726e-02	7.21198938e-02	2.41796212e-01	6.82045930e-02	1.73591619e-01	-5.26935129e-02	-1.20898106e-02	6.00300832e-03	2.87281112e-22	6.00300832e-03	-6.00300832e-03
0.00178         	1.19350192e-01	4.76035023e-02	7.17466899e-02	2.41431876e-01	6.81475610e-02	1.73284315e-01	-5.25683768e-02	-1.20715938e-02	5.96750961e-03	2.86799944e-22	5.96750961e-03	-5.96750961e-03
0.0018          	1.18649812e-01	4.72714926e-02	7.13783192e-02	2.41068266e-01	6.80913292e-02	1.72976937e-01	-5.24428040e-02	-1.20534133e-02	5.93249059e-03	2.86513726e-22	5.93249059e-03	-5.93249059e-03
0.00182         	1.17958344e-01	4.69439239e-02	7.10144202e-02	2.40704963e-01	6.80358331e-02	1.72669130e-01	-5.23166482e-02	-1.20352481e-02	5.89791721e-03	2.86416055e-22	5.89791721e-03	-5.89791721e-03
0.00184         	1.17274106e-01	4.66199306e-02	7.06541755e-02	2.40342449e-01	6.79814551e-02	1.72360994e-01	-5.21897696e-02	-1.20171225e-02	5.86370531e-03	2.86559558e-22	5.86370531e-03	-5.86370531e-03
0.00186         	1.16597058e-01	4.62994895e-02	7.02975685e-02	2.39980790e-01	6.79282593e-02	1.72052531e-01	-5.20621358e-02	-1.19990395e-02	5.82985290e-03	2.86985073e-22	5.82985290e-03	-5.82985290e-03
0.00188         	1.15928963e-01	4.59834935e-02	6.99454694e-02	2.39619760e-01	6.78760833e-02	1.71743676e-01	-5.19337965e-02	-1.19809880e-02	5.79644814e-03	2.87700984e-22	5.79644814e-03	-5.79644814e-03
0.0019          	1.15267582e-01	4.56708185e-02	6.95967633e-02	2.39259449e-01	6.78250091e-02	1.71434440e-01	-5.18047153e-02	-1.19629724e-02	5.76337909e-03	2.88282027e-22	5.76337909e-03	-5.76337909e-03
0.00192         	1.14614182e-01	4.53620898e-02	6.92520925e-02	2.38900028e-01	6.77752350e-02	1.71124792e-01	-5.16747787e-02	-1.19450014e-02	5.73070911e-03	2.89309210e-22	5.73070911e-03	-5.73070911e-03
0.00194         	1.13967906e-01	4.50568854e-02	6.89110204e-02	2.38541350e-01	6.77265776e-02	1.70814773e-01	-5.15440976e-02	-1.19270675e-02	5.69839529e-03	2.90435819e-22	5.69839529e-03	-5.69839529e-03
0.00196         	1.13328706e-01	4.47551771e-02	6.85735287e-02	2.38183515e-01	6.76791094e-02	1.70504406e-01	-5.14126483e-02	-1.19091758e-02	5.66643529e-03	2.91679824e-22	5.66643529e-03	-5.66643529e-03
0.00198         	1.12696599e-01	4.44569757e-02	6.82396231e-02	2.37826474e-01	6.76328162e-02	1.70193658e-01	-5.12804209e-02	-1.18913237e-02	5.63482994e-03	2.93080357e-22	5.63482994e-03	-5.63482994e-03
0.002           	1.12071287e-01	4.41621336e-02	6.79091539e-02	2.37470203e-01	6.75876800e-02	1.69882523e-01	-5.11474214e-02	-1.18735101e-02	5.60356437e-03	2.94693007e-22	5.60356437e-03	-5.60356437e-03
0.00202         	1.11452520e-01	4.38705286e-02	6.75819915e-02	2.37114629e-01	6.75437212e-02	1.69570908e-01	-5.10135935e-02	-1.18557315e-02	5.57262600e-03	2.96322007e-22	5.57262600e-03	-5.57262600e-03
0.00204         	1.10840079e-01	4.35820497e-02	6.72580298e-02	2.36759802e-01	6.75009124e-02	1.69258889e-01	-5.08789884e-02	-1.18379901e-02	5.54200397e-03	2.97888965e-22	5.54200397e-03	-5.54200397e-03
0.00206         	1.10234040e-01	4.32967337e-02	6.69373059e-02	2.36405721e-01	6.74591972e-02	1.68946524e-01	-5.07436634e-02	-1.18202861e-02	5.51170198e-03	2.99676293e-22	5.51170198e-03	-5.51170198e-03
0.00208         	1.09634267e-01	4.30145263e-02	6.66197410e-02	2.36052147e-01	6.74185619e-02	1.68633585e-01	-5.06075115e-02	-1.18026073e-02	5.48171337e-03	3.01475636e-22	5.48171337e-03	-5.48171337e-03
0.0021          	1.09040865e-01	4.27354733e-02	6.63053917e-02	2.35699184e-01	6.73789910e-02	1.68320193e-01	-5.04706009e-02	-1.17849592e-02	5.45204325e-03	3.03284129e-22	5.45204325e-03	-5.45204325e-03
0.00212         	1.08453696e-01	4.24595082e-02	6.59941874e-02	2.35346793e-01	6.73404345e-02	1.68006358e-01	-5.03329618e-02	-1.17673396e-02	5.42268478e-03	3.04927135e-22	5.42268478e-03	-5.42268478e-03
0.00214         	1.07872712e-01	4.21866070e-02	6.56861050e-02	2.34994980e-01	6.73029171e-02	1.67692063e-01	-5.01945729e-02	-1.17497490e-02	5.39363560e-03	3.06576260e-22	5.39363560e-03	-5.39363560e-03
0.00216         	1.07298020e-01	4.19168268e-02	6.53811935e-02	2.34643667e-01	6.72664115e-02	1.67377255e-01	-5.00554220e-02	-1.17321833e-02	5.36490102e-03	3.08317947e-22	5.36490102e-03	-5.36490102e-03
0.00218         	1.06729529e-01	4.16501227e-02	6.50794067e-02	2.34292840e-01	6.72308858e-02	1.67061954e-01	-4.99155343e-02	-1.17146420e-02	5.33647647e-03	3.10151522e-22	5.33647647e-03	-5.33647647e-03
0.0022          	1.06167077e-01	4.13864144e-02	6.47806630e-02	2.33942485e-01	6.71963078e-02	1.66746178e-01	-4.97749349e-02	-1.16971243e-02	5.30835387e-03	3.11348070e-22	5.30835387e-03	-5.30835387e-03
0.00222         	1.05610906e-01	4.11257924e-02	6.44851137e-02	2.33593214e-01	6.71627580e-02	1.66430456e-01	-4.96338489e-02	-1.16796607e-02	5.28054531e-03	3.13381938e-22	5.28054531e-03	-5.28054531e-03
0.00224         	1.05060654e-01	4.08681336e-02	6.41925208e-02	2.33243872e-01	6.71301715e-02	1.66113701e-01	-4.94917646e-02	-1.16621936e-02	5.25303272e-03	3.14490328e-22	5.25303272e-03	-5.25303272e-03
